,dep,jour,incid_hosp,incid_rea,incid_dc,incid_rad
186,01,2020-09-21,7,1,0,8
187,01,2020-09-22,2,0,0,2
188,01,2020-09-23,2,1,0,0
189,01,2020-09-24,11,1,0,3
190,01,2020-09-25,2,3,0,1
191,01,2020-09-26,3,0,0,3
192,01,2020-09-27,0,0,0,0
193,01,2020-09-28,3,0,0,1
194,01,2020-09-29,5,1,0,6
195,01,2020-09-30,2,1,0,5
196,01,2020-10-01,2,0,3,9
197,01,2020-10-02,2,1,0,3
198,01,2020-10-03,3,1,0,0
199,01,2020-10-04,6,0,0,3
200,01,2020-10-05,1,0,0,2
201,01,2020-10-06,2,0,0,1
202,01,2020-10-07,2,0,0,4
203,01,2020-10-08,6,3,0,1
204,01,2020-10-09,2,1,0,1
205,01,2020-10-10,5,1,1,2
206,01,2020-10-11,2,0,0,0
207,01,2020-10-12,5,1,1,3
208,01,2020-10-13,6,1,0,5
209,01,2020-10-14,2,0,1,1
210,01,2020-10-15,9,0,1,8
211,01,2020-10-16,15,0,2,5
212,01,2020-10-17,10,0,0,1
213,01,2020-10-18,5,1,0,1
214,01,2020-10-19,40,2,0,9
215,01,2020-10-20,33,2,2,18
216,01,2020-10-21,12,1,0,4
217,01,2020-10-22,28,1,1,5
218,01,2020-10-23,35,1,2,7
219,01,2020-10-24,17,2,2,7
220,01,2020-10-25,1,0,1,3
221,01,2020-10-26,54,6,1,19
222,01,2020-10-27,21,3,5,11
223,01,2020-10-28,31,2,2,9
224,01,2020-10-29,18,1,1,6
225,01,2020-10-30,31,6,2,13
226,01,2020-10-31,37,5,6,22
227,01,2020-11-01,15,0,1,5
228,01,2020-11-02,30,1,3,6
229,01,2020-11-03,66,7,7,20
230,01,2020-11-04,41,6,6,9
231,01,2020-11-05,57,8,11,37
232,01,2020-11-06,48,4,2,15
233,01,2020-11-07,19,4,4,36
234,01,2020-11-08,13,0,1,5
235,01,2020-11-09,38,0,8,18
236,01,2020-11-10,64,5,8,42
237,01,2020-11-11,26,5,0,10
238,01,2020-11-12,41,5,5,17
239,01,2020-11-13,37,0,10,28
240,01,2020-11-14,35,2,9,45
241,01,2020-11-15,8,0,1,5
242,01,2020-11-16,24,0,10,6
243,01,2020-11-17,40,1,6,31
244,01,2020-11-18,26,4,3,19
245,01,2020-11-19,40,3,10,40
246,02,2020-03-19,38,8,10,15
247,02,2020-03-20,10,3,3,9
248,02,2020-03-21,30,4,1,9
249,02,2020-03-22,13,1,3,8
250,02,2020-03-23,27,1,2,5
251,02,2020-03-24,46,4,3,23
252,02,2020-03-25,15,5,1,8
253,02,2020-03-26,23,4,2,10
254,02,2020-03-27,16,3,1,5
255,02,2020-03-28,26,2,4,13
256,02,2020-03-29,5,1,1,1
257,02,2020-03-30,9,4,2,3
258,02,2020-03-31,58,6,7,41
259,02,2020-04-01,41,4,8,13
260,02,2020-04-02,58,1,8,27
261,02,2020-04-03,59,5,18,16
262,02,2020-04-04,42,4,10,19
263,02,2020-04-05,7,0,6,2
264,02,2020-04-06,14,1,6,7
265,02,2020-04-07,67,3,9,31
266,02,2020-04-08,23,5,4,13
267,02,2020-04-09,39,4,9,20
268,02,2020-04-10,32,7,8,14
269,02,2020-04-11,25,0,4,22
270,02,2020-04-12,8,1,2,2
271,02,2020-04-13,9,0,5,1
272,02,2020-04-14,9,2,5,16
273,02,2020-04-15,28,4,3,25
274,02,2020-04-16,13,1,4,14
275,02,2020-04-17,18,1,6,12
276,02,2020-04-18,13,0,3,10
277,02,2020-04-19,8,1,1,1
278,02,2020-04-20,106,7,6,70
279,02,2020-04-21,93,1,13,90
280,02,2020-04-22,29,1,5,39
281,02,2020-04-23,24,1,1,20
282,02,2020-04-24,25,1,3,14
283,02,2020-04-25,10,0,4,12
284,02,2020-04-26,12,0,3,0
285,02,2020-04-27,4,0,2,8
286,02,2020-04-28,29,3,5,20
287,02,2020-04-29,16,4,5,18
288,02,2020-04-30,16,1,1,17
289,02,2020-05-01,6,0,2,11
290,02,2020-05-02,7,0,0,3
291,02,2020-05-03,1,0,4,0
292,02,2020-05-04,11,0,5,8
293,02,2020-05-05,20,0,3,25
294,02,2020-05-06,20,1,1,18
295,02,2020-05-07,29,4,2,45
296,02,2020-05-08,21,2,2,28
297,02,2020-05-09,0,0,1,0
298,02,2020-05-10,2,1,2,1
299,02,2020-05-11,14,2,4,9
300,02,2020-05-12,7,0,4,21
301,02,2020-05-13,13,0,3,25
302,02,2020-05-14,12,1,0,32
303,02,2020-05-15,5,0,2,7
304,02,2020-05-16,12,0,2,5
305,02,2020-05-17,3,0,3,0
306,02,2020-05-18,9,0,1,5
307,02,2020-05-19,3,1,0,7
308,02,2020-05-20,6,0,2,6
309,02,2020-05-21,1,0,0,5
310,02,2020-05-22,2,0,0,4
311,02,2020-05-23,1,0,3,3
312,02,2020-05-24,1,0,0,0
313,02,2020-05-25,5,0,2,16
314,02,2020-05-26,18,2,1,7
315,02,2020-05-27,2,0,1,10
316,02,2020-05-28,8,2,2,5
317,02,2020-05-29,6,1,2,7
318,02,2020-05-30,3,0,0,2
319,02,2020-05-31,0,0,1,0
320,02,2020-06-01,0,0,1,1
321,02,2020-06-02,2,1,1,1
322,02,2020-06-03,5,0,0,9
323,02,2020-06-04,3,2,1,3
324,02,2020-06-05,3,1,0,6
325,02,2020-06-06,1,0,0,0
326,02,2020-06-07,1,0,0,1
327,02,2020-06-08,4,0,3,6
328,02,2020-06-09,3,0,0,7
329,02,2020-06-10,1,0,0,6
330,02,2020-06-11,0,0,0,2
331,02,2020-06-12,4,1,0,7
332,02,2020-06-13,0,0,0,1
333,02,2020-06-14,0,0,0,0
334,02,2020-06-15,1,0,0,4
335,02,2020-06-16,6,0,2,3
336,02,2020-06-17,0,0,0,1
337,02,2020-06-18,4,0,0,11
338,02,2020-06-19,0,0,0,1
339,02,2020-06-20,2,0,0,3
340,02,2020-06-21,5,0,0,0
341,02,2020-06-22,0,0,0,2
342,02,2020-06-23,3,0,0,4
343,02,2020-06-24,0,0,1,2
344,02,2020-06-25,2,0,1,5
345,02,2020-06-26,0,0,0,5
346,02,2020-06-27,0,0,0,2
347,02,2020-06-28,0,0,0,1
348,02,2020-06-29,1,0,0,1
349,02,2020-06-30,0,0,0,1
350,02,2020-07-01,2,0,0,1
351,02,2020-07-02,1,0,0,0
352,02,2020-07-03,0,0,0,0
353,02,2020-07-04,1,0,0,3
354,02,2020-07-05,0,0,0,0
355,02,2020-07-06,0,0,0,2
356,02,2020-07-07,4,0,2,10
357,02,2020-07-08,1,1,0,18
358,02,2020-07-09,2,0,0,4
359,02,2020-07-10,0,0,0,2
360,02,2020-07-11,1,0,1,2
361,02,2020-07-12,0,0,0,0
362,02,2020-07-13,0,1,0,0
363,02,2020-07-14,0,0,0,0
364,02,2020-07-15,2,0,0,1
365,02,2020-07-16,1,0,0,3
366,02,2020-07-17,4,0,0,3
367,02,2020-07-18,1,0,0,1
368,02,2020-07-19,0,0,0,0
369,02,2020-07-20,1,0,1,4
370,02,2020-07-21,0,0,1,0
371,02,2020-07-22,2,0,0,1
372,02,2020-07-23,0,0,0,1
373,02,2020-07-24,1,0,0,1
374,02,2020-07-25,0,0,0,1
375,02,2020-07-26,1,0,0,0
376,02,2020-07-27,0,0,0,1
377,02,2020-07-28,0,0,0,2
378,02,2020-07-29,2,2,0,3
379,02,2020-07-30,0,0,1,6
380,02,2020-07-31,3,0,0,2
381,02,2020-08-01,0,0,0,0
382,02,2020-08-02,1,1,0,0
383,02,2020-08-03,0,0,1,1
384,02,2020-08-04,0,0,0,0
385,02,2020-08-05,2,0,0,0
386,02,2020-08-06,2,0,0,3
387,02,2020-08-07,0,0,0,1
388,02,2020-08-08,2,3,0,0
389,02,2020-08-09,0,0,0,0
390,02,2020-08-10,2,1,0,0
391,02,2020-08-11,4,1,1,0
392,02,2020-08-12,1,0,0,0
393,02,2020-08-13,3,0,1,0
394,02,2020-08-14,1,0,1,1
395,02,2020-08-15,6,1,1,0
396,02,2020-08-16,0,0,0,0
397,02,2020-08-17,1,0,0,0
398,02,2020-08-18,1,0,1,6
399,02,2020-08-19,1,1,0,3
400,02,2020-08-20,1,1,1,1
401,02,2020-08-21,1,0,0,6
402,02,2020-08-22,1,0,0,1
403,02,2020-08-23,0,0,0,0
404,02,2020-08-24,0,0,0,1
405,02,2020-08-25,2,0,0,4
406,02,2020-08-26,1,0,0,0
407,02,2020-08-27,0,0,0,3
408,02,2020-08-28,3,0,2,2
409,02,2020-08-29,1,0,0,0
410,02,2020-08-30,1,0,0,1
411,02,2020-08-31,0,0,0,2
412,02,2020-09-01,1,0,0,1
413,02,2020-09-02,0,0,0,0
414,02,2020-09-03,1,0,0,3
415,02,2020-09-04,0,0,0,1
416,02,2020-09-05,1,0,0,0
417,02,2020-09-06,2,0,0,0
418,02,2020-09-07,0,0,0,0
419,02,2020-09-08,2,1,0,0
420,02,2020-09-09,3,0,0,1
421,02,2020-09-10,0,0,0,1
422,02,2020-09-11,0,0,0,3
423,02,2020-09-12,0,0,0,0
424,02,2020-09-13,0,0,0,0
425,02,2020-09-14,3,0,0,2
426,02,2020-09-15,2,1,0,0
427,02,2020-09-16,0,0,0,1
428,02,2020-09-17,3,0,0,2
429,02,2020-09-18,0,0,1,0
430,02,2020-09-19,4,1,0,2
431,02,2020-09-20,1,0,0,0
432,02,2020-09-21,6,1,0,0
433,02,2020-09-22,1,0,0,1
434,02,2020-09-23,5,1,0,6
435,02,2020-09-24,1,0,0,3
436,02,2020-09-25,0,0,0,2
437,02,2020-09-26,3,2,1,5
438,02,2020-09-27,3,0,0,0
439,02,2020-09-28,8,2,0,0
440,02,2020-09-29,4,0,0,4
441,02,2020-09-30,3,1,0,3
442,02,2020-10-01,3,1,0,6
443,02,2020-10-02,4,0,0,2
444,02,2020-10-03,3,0,0,4
445,02,2020-10-04,0,0,0,0
446,02,2020-10-05,3,0,0,2
447,02,2020-10-06,0,0,0,4
448,02,2020-10-07,5,0,0,0
449,02,2020-10-08,1,0,0,2
450,02,2020-10-09,2,1,0,1
451,02,2020-10-10,8,1,1,9
452,02,2020-10-11,4,0,0,0
453,02,2020-10-12,2,1,0,1
454,02,2020-10-13,9,1,4,5
455,02,2020-10-14,9,1,0,2
456,02,2020-10-15,9,2,1,4
457,02,2020-10-16,11,4,0,4
458,02,2020-10-17,0,0,0,5
459,02,2020-10-18,16,2,0,1
460,02,2020-10-19,6,0,1,2
461,02,2020-10-20,8,1,0,3
462,02,2020-10-21,7,1,1,7
463,02,2020-10-22,24,2,1,2
464,02,2020-10-23,16,0,1,8
465,02,2020-10-24,16,0,3,10
466,02,2020-10-25,8,2,3,5
467,02,2020-10-26,23,4,2,6
468,02,2020-10-27,11,2,0,12
469,02,2020-10-28,21,4,4,7
470,02,2020-10-29,12,2,2,14
471,02,2020-10-30,21,3,5,11
472,02,2020-10-31,6,0,1,3
473,02,2020-11-01,11,1,0,0
474,02,2020-11-02,22,6,0,8
475,02,2020-11-03,16,4,2,6
476,02,2020-11-04,35,2,5,23
477,02,2020-11-05,24,3,5,12
478,02,2020-11-06,27,2,3,11
479,02,2020-11-07,13,0,1,14
480,02,2020-11-08,14,4,1,4
481,02,2020-11-09,24,3,2,10
482,02,2020-11-10,18,3,4,16
483,02,2020-11-11,19,1,1,10
484,02,2020-11-12,21,3,1,14
485,02,2020-11-13,33,7,5,14
486,02,2020-11-14,5,0,0,9
487,02,2020-11-15,2,1,0,0
488,02,2020-11-16,20,3,2,29
489,02,2020-11-17,31,3,3,27
490,02,2020-11-18,12,0,1,18
491,02,2020-11-19,19,2,7,23
492,03,2020-03-19,2,0,0,6
493,03,2020-03-20,4,0,0,3
494,03,2020-03-21,4,0,0,1
495,03,2020-03-22,1,0,0,2
496,03,2020-03-23,11,0,1,4
497,03,2020-03-24,1,0,0,0
498,03,2020-03-25,6,0,0,4
499,03,2020-03-26,10,1,1,6
500,03,2020-03-27,6,1,2,1
501,03,2020-03-28,7,0,0,4
502,03,2020-03-29,3,3,0,1
503,03,2020-03-30,14,4,0,6
504,03,2020-03-31,5,1,1,3
505,03,2020-04-01,9,1,0,7
506,03,2020-04-02,5,3,1,6
507,03,2020-04-03,5,0,1,1
508,03,2020-04-04,6,0,0,2
509,03,2020-04-05,5,3,1,4
510,03,2020-04-06,6,1,0,2
511,03,2020-04-07,5,0,0,4
512,03,2020-04-08,9,2,2,2
513,03,2020-04-09,3,1,0,0
514,03,2020-04-10,5,2,0,6
515,03,2020-04-11,8,1,2,2
516,03,2020-04-12,4,0,1,6
517,03,2020-04-13,3,0,0,3
518,03,2020-04-14,6,2,3,0
519,03,2020-04-15,2,0,1,4
520,03,2020-04-16,4,0,2,1
521,03,2020-04-17,2,0,0,1
522,03,2020-04-18,2,0,3,3
523,03,2020-04-19,0,1,0,0
524,03,2020-04-20,5,0,0,0
525,03,2020-04-21,5,0,1,9
526,03,2020-04-22,5,1,1,3
527,03,2020-04-23,3,0,0,4
528,03,2020-04-24,2,0,1,3
529,03,2020-04-25,5,0,0,3
530,03,2020-04-26,3,0,0,1
531,03,2020-04-27,0,0,0,1
532,03,2020-04-28,1,0,1,4
533,03,2020-04-29,0,2,1,4
534,03,2020-04-30,2,0,0,3
535,03,2020-05-01,2,0,1,1
536,03,2020-05-02,2,0,0,1
537,03,2020-05-03,0,0,0,0
538,03,2020-05-04,1,0,0,0
539,03,2020-05-05,2,0,2,6
540,03,2020-05-06,2,1,0,2
541,03,2020-05-07,2,0,0,2
542,03,2020-05-08,3,0,1,2
543,03,2020-05-09,0,1,0,0
544,03,2020-05-10,1,0,0,0
545,03,2020-05-11,0,1,0,0
546,03,2020-05-12,2,0,1,10
547,03,2020-05-13,0,0,1,2
548,03,2020-05-14,1,0,0,1
549,03,2020-05-15,0,0,0,1
550,03,2020-05-16,0,0,0,2
551,03,2020-05-17,0,0,0,0
552,03,2020-05-18,0,0,0,0
553,03,2020-05-19,5,0,2,4
554,03,2020-05-20,4,0,3,1
555,03,2020-05-21,0,0,0,0
556,03,2020-05-22,0,0,0,1
557,03,2020-05-23,5,0,0,3
558,03,2020-05-24,3,0,0,2
559,03,2020-05-25,3,0,0,1
560,03,2020-05-26,1,0,0,1
561,03,2020-05-27,3,0,0,7
562,03,2020-05-28,0,0,1,0
563,03,2020-05-29,0,0,0,2
564,03,2020-05-30,0,0,0,2
565,03,2020-05-31,2,0,0,3
566,03,2020-06-01,1,0,0,0
567,03,2020-06-02,4,0,1,1
568,03,2020-06-03,0,0,0,0
569,03,2020-06-04,0,0,0,0
570,03,2020-06-05,4,0,0,2
571,03,2020-06-06,0,0,0,0
572,03,2020-06-07,0,0,0,0
573,03,2020-06-08,4,1,0,1
574,03,2020-06-09,0,0,0,2
575,03,2020-06-10,1,0,0,3
576,03,2020-06-11,3,0,0,3
577,03,2020-06-12,2,0,0,1
578,03,2020-06-13,0,0,0,0
579,03,2020-06-14,0,0,0,0
580,03,2020-06-15,0,0,0,0
581,03,2020-06-16,1,0,0,0
582,03,2020-06-17,1,1,0,0
583,03,2020-06-18,0,0,0,0
584,03,2020-06-19,0,0,0,4
585,03,2020-06-20,0,0,0,0
586,03,2020-06-21,0,0,0,0
587,03,2020-06-22,1,0,1,0
588,03,2020-06-23,0,0,0,0
589,03,2020-06-24,0,0,0,0
590,03,2020-06-25,0,0,0,0
591,03,2020-06-26,1,0,0,3
592,03,2020-06-27,0,0,0,0
593,03,2020-06-28,0,0,1,0
594,03,2020-06-29,0,0,0,0
595,03,2020-06-30,0,0,0,0
596,03,2020-07-01,0,0,0,0
597,03,2020-07-02,0,0,0,0
598,03,2020-07-03,1,0,0,2
599,03,2020-07-04,0,0,0,0
600,03,2020-07-05,0,0,0,0
601,03,2020-07-06,0,0,0,0
602,03,2020-07-07,0,0,0,0
603,03,2020-07-08,0,0,0,0
604,03,2020-07-09,0,0,0,0
605,03,2020-07-10,1,0,0,0
606,03,2020-07-11,0,0,0,0
607,03,2020-07-12,0,0,0,0
608,03,2020-07-13,0,0,0,0
609,03,2020-07-14,0,0,0,0
610,03,2020-07-15,0,0,0,0
611,03,2020-07-16,0,0,0,0
612,03,2020-07-17,0,0,0,0
613,03,2020-07-18,0,0,0,1
614,03,2020-07-19,0,0,0,0
615,03,2020-07-20,0,0,0,0
616,03,2020-07-21,0,0,0,0
617,03,2020-07-22,0,0,0,0
618,03,2020-07-23,1,0,0,3
619,03,2020-07-24,0,0,0,0
620,03,2020-07-25,1,0,0,1
621,03,2020-07-26,0,0,0,0
622,03,2020-07-27,0,0,0,0
623,03,2020-07-28,0,0,0,0
624,03,2020-07-29,0,0,0,0
625,03,2020-07-30,0,0,0,0
626,03,2020-07-31,0,0,0,0
627,03,2020-08-01,0,0,0,0
628,03,2020-08-02,0,0,0,0
629,03,2020-08-03,0,0,0,0
630,03,2020-08-04,0,0,0,0
631,03,2020-08-05,0,0,0,0
632,03,2020-08-06,0,0,0,0
633,03,2020-08-07,0,0,0,0
634,03,2020-08-08,0,0,0,0
635,03,2020-08-09,0,0,0,0
636,03,2020-08-10,1,0,0,2
637,03,2020-08-11,2,0,0,2
638,03,2020-08-12,0,0,0,0
639,03,2020-08-13,0,0,0,0
640,03,2020-08-14,0,0,0,0
641,03,2020-08-15,0,0,0,0
642,03,2020-08-16,0,0,0,0
643,03,2020-08-17,0,0,0,0
644,03,2020-08-18,0,0,0,0
645,03,2020-08-19,0,0,0,0
646,03,2020-08-20,2,0,0,0
647,03,2020-08-21,0,0,0,0
648,03,2020-08-22,0,0,0,0
649,03,2020-08-23,0,0,0,0
650,03,2020-08-24,0,0,0,0
651,03,2020-08-25,1,0,0,0
652,03,2020-08-26,2,0,0,0
653,03,2020-08-27,0,0,0,0
654,03,2020-08-28,1,0,0,3
655,03,2020-08-29,0,0,0,0
656,03,2020-08-30,0,0,0,0
657,03,2020-08-31,0,0,0,0
658,03,2020-09-01,0,0,0,0
659,03,2020-09-02,1,0,0,1
660,03,2020-09-03,0,0,0,0
661,03,2020-09-04,2,0,0,3
662,03,2020-09-05,0,0,0,0
663,03,2020-09-06,0,0,0,0
664,03,2020-09-07,0,0,0,0
665,03,2020-09-08,0,0,0,1
666,03,2020-09-09,3,0,0,0
667,03,2020-09-10,2,1,0,0
668,03,2020-09-11,2,0,0,0
669,03,2020-09-12,0,0,0,0
670,03,2020-09-13,2,1,0,1
671,03,2020-09-14,1,0,0,0
672,03,2020-09-15,1,0,0,1
673,03,2020-09-16,1,0,0,2
674,03,2020-09-17,2,0,0,1
675,03,2020-09-18,2,0,1,0
676,03,2020-09-19,1,1,0,1
677,03,2020-09-20,0,0,0,1
678,03,2020-09-21,10,0,0,1
679,03,2020-09-22,2,0,1,3
680,03,2020-09-23,2,0,0,2
681,03,2020-09-24,2,1,0,0
682,03,2020-09-25,1,0,0,0
683,03,2020-09-26,3,0,0,3
684,03,2020-09-27,2,0,0,0
685,03,2020-09-28,0,0,0,1
686,03,2020-09-29,3,1,1,2
687,03,2020-09-30,3,1,1,1
688,03,2020-10-01,3,0,0,1
689,03,2020-10-02,1,1,0,6
690,03,2020-10-03,0,0,1,3
691,03,2020-10-04,2,0,0,3
692,03,2020-10-05,5,0,0,1
693,03,2020-10-06,1,0,0,3
694,03,2020-10-07,4,0,0,0
695,03,2020-10-08,3,0,0,4
696,03,2020-10-09,2,0,0,3
697,03,2020-10-10,6,1,1,3
698,03,2020-10-11,7,0,0,0
699,03,2020-10-12,3,0,1,0
700,03,2020-10-13,12,2,0,4
701,03,2020-10-14,8,1,0,0
702,03,2020-10-15,15,2,0,2
703,03,2020-10-16,12,3,1,1
704,03,2020-10-17,9,0,2,2
705,03,2020-10-18,7,0,2,0
706,03,2020-10-19,9,0,1,2
707,03,2020-10-20,18,0,2,7
708,03,2020-10-21,6,0,1,2
709,03,2020-10-22,9,0,0,9
710,03,2020-10-23,21,0,2,2
711,03,2020-10-24,26,0,0,6
712,03,2020-10-25,8,1,0,4
713,03,2020-10-26,11,2,3,0
714,03,2020-10-27,21,4,4,8
715,03,2020-10-28,13,2,1,17
716,03,2020-10-29,31,4,0,15
717,03,2020-10-30,26,3,3,12
718,03,2020-10-31,19,1,0,10
719,03,2020-11-01,22,0,2,3
720,03,2020-11-02,24,1,8,10
721,03,2020-11-03,31,8,4,9
722,03,2020-11-04,30,3,7,16
723,03,2020-11-05,24,2,4,12
724,03,2020-11-06,25,1,8,40
725,03,2020-11-07,22,4,4,14
726,03,2020-11-08,10,3,2,11
727,03,2020-11-09,28,6,3,1
728,03,2020-11-10,18,0,8,16
729,03,2020-11-11,28,1,4,32
730,03,2020-11-12,24,2,2,20
731,03,2020-11-13,22,3,7,14
732,03,2020-11-14,16,5,7,15
